,idx,age,Red_cf,Green_cf,Blue_cf,Red_origin,Green_origin,Blue_origin
1717,41,76.0,167.48831176757812,99.84709930419922,77.6834945678711,167.1895751953125,99.13573455810547,78.0791244506836
1718,41,77.0,167.58763122558594,99.91690063476562,77.6341323852539,167.1895751953125,99.13573455810547,78.0791244506836
1719,41,78.0,167.6179962158203,99.9234619140625,77.63050842285156,167.1895751953125,99.13573455810547,78.0791244506836
1720,41,79.0,167.67710876464844,99.95633697509766,77.5958251953125,167.1895751953125,99.13573455810547,78.0791244506836
1721,41,80.0,167.73898315429688,99.99102783203125,77.57002258300781,167.1895751953125,99.13573455810547,78.0791244506836
1722,42,40.0,91.61083984375,34.40995788574219,19.122875213623047,92.56890106201172,35.4530143737793,18.984813690185547
1723,42,41.0,91.64163970947266,34.437225341796875,19.10906982421875,92.56890106201172,35.4530143737793,18.984813690185547
1724,42,42.0,91.67615509033203,34.45698547363281,19.103029251098633,92.56890106201172,35.4530143737793,18.984813690185547
1725,42,43.0,91.7085189819336,34.49840545654297,19.085683822631836,92.56890106201172,35.4530143737793,18.984813690185547
1726,42,44.0,91.7477798461914,34.54560470581055,19.069204330444336,92.56890106201172,35.4530143737793,18.984813690185547
1727,42,45.0,91.78445434570312,34.59004211425781,19.043230056762695,92.56890106201172,35.4530143737793,18.984813690185547
1728,42,46.0,91.82854461669922,34.665977478027344,19.02787208557129,92.56890106201172,35.4530143737793,18.984813690185547
1729,42,47.0,91.86461639404297,34.761756896972656,19.01906967163086,92.56890106201172,35.4530143737793,18.984813690185547
1730,42,48.0,91.90007781982422,34.83932876586914,19.00836944580078,92.56890106201172,35.4530143737793,18.984813690185547
1731,42,49.0,91.98490142822266,34.959529876708984,18.995685577392578,92.56890106201172,35.4530143737793,18.984813690185547
1732,42,50.0,92.0661849975586,35.021141052246094,18.992752075195312,92.56890106201172,35.4530143737793,18.984813690185547
1733,42,51.0,92.16403198242188,35.120113372802734,18.9893856048584,92.56890106201172,35.4530143737793,18.984813690185547
1734,42,52.0,92.2542953491211,35.19466781616211,18.98843765258789,92.56890106201172,35.4530143737793,18.984813690185547
1735,42,53.0,92.31210327148438,35.26637268066406,18.987661361694336,92.56890106201172,35.4530143737793,18.984813690185547
1736,42,54.0,92.35646057128906,35.35611343383789,18.986539840698242,92.56890106201172,35.4530143737793,18.984813690185547
1737,42,55.0,92.42264556884766,35.379844665527344,18.986452102661133,92.56890106201172,35.4530143737793,18.984813690185547
1738,42,56.0,92.47492980957031,35.403228759765625,18.985675811767578,92.56890106201172,35.4530143737793,18.984813690185547
1739,42,57.0,92.52645111083984,35.418067932128906,18.986194610595703,92.56890106201172,35.4530143737793,18.984813690185547
1740,42,58.0,92.56156921386719,35.428077697753906,18.985416412353516,92.56890106201172,35.4530143737793,18.984813690185547
1741,42,59.0,92.56907653808594,35.443092346191406,18.985158920288086,92.56890106201172,35.4530143737793,18.984813690185547
1742,42,60.0,92.57036590576172,35.44706344604492,18.984813690185547,92.56890106201172,35.4530143737793,18.984813690185547
1743,42,61.0,92.56976318359375,35.451202392578125,18.984813690185547,92.56890106201172,35.4530143737793,18.984813690185547
1744,42,62.0,92.56950378417969,35.4530143737793,18.984813690185547,92.56890106201172,35.4530143737793,18.984813690185547
1745,42,63.0,92.56898498535156,35.4530143737793,18.984813690185547,92.56890106201172,35.4530143737793,18.984813690185547
